كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,مقطع ارائه درس,نوع ارائه,سطح ارائه,حداقل ظرفيت,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمانبندي تشکيل کلاس,زمان امتحان,استاد,ساير اساتيد,مكان برگزاري,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
90128,دانش خانواده و جمعیت,نظري,2,0,163811529,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 15:00 تا 16:45,1403/10/13 از 15:30 تا 17:00,سید خداکرم فلاحی,,دانشکده مهندسی یک-217,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90128,دانش خانواده و جمعیت,نظري,2,0,163811525,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 13:15 تا 15:00,1403/10/13 از 15:30 تا 17:00,سید خداکرم فلاحی,,دانشکده مهندسی یک-319,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811142,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 13:15 تا 15:00,1403/10/10 از 15:30 تا 17:00,خسرو شمسایی,,دانشکده اقتصاد ومدیریت-6,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811140,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 11:00 تا 11:45 چهارشنبه  از ...,1403/10/10 از 15:30 تا 17:00,خسرو شمسایی,,دانشکده اقتصاد ومدیریت-6,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811139,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 09:15 تا 11:00,1403/10/10 از 15:30 تا 17:00,خسرو شمسایی,,دانشکده اقتصاد ومدیریت-6,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90755,انقلاب اسلامی ایران,نظري,2,0,163811136,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 07:30 تا 09:15,1403/10/10 از 15:30 تا 17:00,خسرو شمسایی,,دانشکده اقتصاد ومدیریت-6,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811221,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,سه شنبه  از 16:45 تا 18:30,1403/10/18 از 15:30 تا 17:00,عبدالرسول خسروبیگ,,دانشکده مهندسی دو-110,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811251,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,سه شنبه  از 16:45 تا 18:30,1403/10/18 از 15:30 تا 17:00,علیرضا فقیهی راد,,دانشکده اقتصاد ومدیریت-6,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99073,اندیشه ها و وصایای امام خمینی(ره),نظري,1,0,163811249,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,سه شنبه  از 15:00 تا 16:45,1403/10/18 از 15:30 تا 17:00,علیرضا فقیهی راد,,دانشکده اقتصاد ومدیریت-6,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90610,اندیشه اسلامی 1 (مبدا ومعاد),نظري,2,0,163811722,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 16:45 تا 18:30,1403/10/11 از 15:30 تا 17:00,بیژن نوبخت,,دانشکده مهندسی یک-319,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90610,اندیشه اسلامی 1 (مبدا ومعاد),نظري,2,0,163811721,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,چهارشنبه  از 15:00 تا 16:45,1403/10/11 از 15:30 تا 17:00,بیژن نوبخت,,دانشکده مهندسی یک-319,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90610,اندیشه اسلامی 1 (مبدا ومعاد),نظري,2,0,163811720,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,دوشنبه  از 16:45 تا 18:30,1403/10/11 از 15:30 تا 17:00,بیژن نوبخت,,دانشکده اقتصاد ومدیریت-6,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90610,اندیشه اسلامی 1 (مبدا ومعاد),نظري,2,0,163811719,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,دوشنبه  از 15:00 تا 16:45,1403/10/11 از 15:30 تا 17:00,بیژن نوبخت,,دانشکده اقتصاد ومدیریت-6,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90180,زبان خارجی,نظري,3,0,4031307,,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,0,,سه شنبه  از 10:15 تا 11:45 سه شنبه  از  ...,1403/10/18 از 13:30 تا 15:00,مرضيه رضايي خاتوني,,دانشکده علوم انسانی-214,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628141460,فیزیک 1,نظري,3,0,16333154147,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,15,,شنبه  از 10:15 تا 13:15,1403/10/10 از 10:30 تا 12:30,,,,,گروه آموزشي فيزيک(7116358),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628141492,فیزیک 2,نظري,3,0,16333154146,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,25,,شنبه  از 07:30 تا 10:15,1403/10/13 از 10:30 تا 12:30,,,,,گروه آموزشي فيزيک(7116358),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628132653,ساختمان‌های داده,نظري,3,0,1633154202,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,30,,دوشنبه  از 07:30 تا 10:15,1403/07/01 از 06:03 تا 06:04,,,,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628132653,ساختمان‌های داده,نظري,3,0,1633154201,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,40,,دوشنبه  از 07:30 تا 10:15,1403/07/01 از 06:03 تا 06:04,امین اسکندری,,دانشکده مهندسی یک-118,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90128,دانش خانواده و جمعیت,نظري,2,0,163811524,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,يكشنبه  از 07:30 تا 09:15,1403/10/13 از 15:30 تا 17:00,آزاده زینلی,,دانشکده علوم انسانی-301,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90128,دانش خانواده و جمعیت,نظري,2,0,163811523,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,شنبه  از 07:30 تا 09:15,1403/10/13 از 15:30 تا 17:00,آزاده زینلی,,دانشکده علوم انسانی-301,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
98923,آیین زندگی (اخلاق کاربردی),نظري,2,0,163811623,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,دوشنبه  از 15:00 تا 16:45,1403/10/17 از 15:30 تا 17:00,مرتضی حق شناس,,دانشکده اقتصاد ومدیریت-7,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
98961,اخلاق اسلامی (مبانی و مفاهیم),نظري,2,0,163811422,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,يكشنبه  از 15:00 تا 16:45,1403/10/17 از 15:30 تا 17:00,سعدی مویدی,,دانشکده علوم انسانی-14,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
98961,اخلاق اسلامی (مبانی و مفاهیم),نظري,2,0,1638141621,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,يكشنبه  از 13:15 تا 15:00,1403/10/17 از 15:30 تا 17:00,سعدی مویدی,,دانشکده علوم انسانی-317,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90763,تفسیر موضوعی قرآن,نظري,2,0,163811425,خواهران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,سه شنبه  از 15:00 تا 16:46,1403/10/13 از 13:30 تا 15:30,سیدمحمدحسین معزی,,دانشکده اقتصاد ومدیریت-5,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90763,تفسیر موضوعی قرآن,نظري,2,0,163811423,برادران,كارشناسي پيوسته,حضوري,ارائه در سطح دانشکده,,45,,يكشنبه  از 16:45 تا 18:30,1403/10/13 از 13:30 تا 15:30,سیدمحمدحسین معزی,,دانشکده اقتصاد ومدیریت-5,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99090,زبان انگلیسی عمومی-ترکیبی(1),نظري,1,0,4031612,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,100,,پنج شنبه  از 10:30 تا 11:30,1403/10/22 از 08:00 تا 10:00,ساناز دقت,,,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99090,زبان انگلیسی عمومی-ترکیبی(1),نظري,1,0,4031611,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,200,,پنج شنبه  از 09:30 تا 10:30,1403/10/22 از 08:00 تا 10:00,ساناز دقت,,,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99093,زبان انگلیسی پیش دانشگاهی-ترکیبی,نظري,2,0,4031517,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,200,,پنج شنبه  از 07:30 تا 09:00,1403/10/23 از 08:00 تا 10:00,فاطمه بهجت,,,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129880,ریاضیات گسسته,نظري,3,0,16333098811,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,0,,شنبه  از 10:15 تا 11:45 شنبه  از  از ...,1403/05/31 از 08:00 تا 10:00,,,,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628107851,آمار و احتمال مهندسی,نظري,3,0,163330815,محمد کاظم فریدونی,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,28,,يكشنبه  از 15:45 تا 18:30,1403/05/31 از 10:30 تا 12:30,,,,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55005,آمار و احتمال (پیش نیاز دانشگاهی),نظري,2,0,163330907,مهسا فاتحی,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,0,,پنج شنبه  از 13:15 تا 15:00,1403/05/31 از 10:30 تا 12:30,سید علی امام قرشی,,دانشکده مهندسی یک-318,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55005,آمار و احتمال (پیش نیاز دانشگاهی),نظري,2,0,163330906,مهسا فاتحی,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,0,,دوشنبه  از 09:15 تا 11:00,1403/05/31 از 10:30 تا 12:30,مهسا فاتحی,,دانشکده مهندسی دو-207,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55005,آمار و احتمال (پیش نیاز دانشگاهی),نظري,2,0,163330905,مهسا فاتحی,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,30,,دوشنبه  از 07:30 تا 09:15,1403/05/31 از 10:30 تا 12:30,مهسا فاتحی,,دانشکده مهندسی دو-207,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55005,آمار و احتمال (پیش نیاز دانشگاهی),نظري,2,0,163330904,مهسا فاتحی,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,0,,شنبه  از 09:15 تا 11:00,1403/05/31 از 10:30 تا 12:30,مهسا فاتحی,,دانشکده مهندسی دو-207,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55005,آمار و احتمال (پیش نیاز دانشگاهی),نظري,2,0,163330903,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,0,,شنبه  از 07:30 تا 09:15,1403/05/31 از 10:30 تا 12:30,مهسا فاتحی,,دانشکده مهندسی دو-207,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
