کد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,کد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مکان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1635441398,,,,,57,,1404/10/20 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031529,معادلات دیفرانسیل,نظري,3,0,1635441420,,,,,57,,1404/10/15 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031527,ریاضی عمومی 1,نظري,3,0,1635441391,,,,,55,,1404/10/25 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031527,ریاضی عمومی 1,نظري,3,0,1635441388,,,,,55,,1404/10/25 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031527,ریاضی عمومی 1,نظري,3,0,1635441387,,,,,55,,1404/10/25 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031527,ریاضی عمومی 1,نظري,3,0,1635441386,,,,,55,,1404/10/25 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031527,ریاضی عمومی 1,نظري,3,0,1635441390,,,,,55,,1404/10/25 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031527,ریاضی عمومی 1,نظري,3,0,1635441389,,,,,55,,1404/10/25 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031529,معادلات دیفرانسیل,نظري,3,0,1635441419,,,,,57,,1404/10/15 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000031527,ریاضی عمومی 1,نظري,3,0,1635441385,,,,,55,,1404/10/25 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1635441397,,,,,57,,1404/10/20 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1635441417,,,,,57,,1404/10/15 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1635441396,,,,,57,,1404/10/20 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1635441416,,,,,57,,1404/10/15 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1635441415,,,,,57,,1404/10/15 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1635441395,,,,,55,,1404/10/20 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1635441394,,,,,57,,1404/10/20 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1635441414,,,,,0,,1404/10/15 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1635441413,,,,,0,,1404/10/15 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628129685,ریاضی‌ عمومی‌ 2,نظري,3,0,1635441393,,,,,55,,1404/10/20 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1635441412,,,,,57,,1404/10/15 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1635441411,,,,,57,,1404/10/15 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1635441410,,,,,57,,1404/10/15 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628150360,معادلات دیفرانسیل,نظري,3,0,1635441409,,,,,57,,1404/10/15 از 10:00 تا 12:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي رياضيات و علوم کامپيوتر(7116314),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1338136368,شیمی فیزیک,نظري,2,0,1634512086,,يكشنبه از 09:15 تا 11:00,امیر محسنی آهویی,,25,,1404/10/18 از 08:00 تا 10:00,مهارتی -206,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005331,فرهنگ سازمانی در شرکت های دارویی,نظري,1,0,1634512085,,يكشنبه از 16:15 تا 17:00,سلمان لشکری,,25,,1404/10/15 از 13:00 تا 15:00,مهارتی -206,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
1388166015,کارورزی 2,كارورزي,0,2,1634512084,,,حمیده ادراکی,,15,,,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005333,اصول استاندارد و GMP,نظري,2,0,1634512081,,شنبه از 11:00 تا 12:45,سید محمد حجی خراسانی.,,20,,1404/10/17 از 08:00 تا 10:00,مهارتی -204,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,1634512080,,پنج شنبه از 12:45 تا 14:30,حمید هاشم پور,,5,,1404/10/18 از 10:00 تا 12:00,مهارتی -301,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,1634512079,,پنج شنبه از 11:00 تا 12:45,حمید هاشم پور,,5,,1404/10/18 از 10:00 تا 12:00,مهارتی -301,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,1634512078,,پنج شنبه از 09:15 تا 11:00,حمید هاشم پور,,5,,1404/10/18 از 10:00 تا 12:00,مهارتی -301,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,1634512077,,پنج شنبه از 07:30 تا 09:15,حمید هاشم پور,,5,,1404/10/18 از 10:00 تا 12:00,مهارتی -301,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,8882,,,,,35,,1404/10/18 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,8881,,,,,35,,1404/10/18 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,8880,,,,,35,,1404/10/18 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,8879,,,,,35,,1404/10/18 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,8878,,,,,35,,1404/10/18 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,8877,,,,,35,,1404/10/18 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,8876,,,,,35,,1404/10/18 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,8875,,,,,35,,1404/10/16 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,8874,,,,,35,,1404/10/16 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,8873,,,,,35,,1404/10/16 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,8872,,,,,35,,1404/10/16 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
7000005327,آزمایشگاه فیزیک عمومی,عملي,0,1,1104,,سه شنبه از 11:00 تا 12:45,سعيد قدوسي,,25,,1404/10/10 از 08:00 تا 10:00,163 - شيراز-شیمی 1 دانشکده مهارتی و کارآفرینی(سما شیراز),کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
10516794,شیمی عمومی,نظري,2,0,1103,,,,,25,,1404/10/15 از 08:00 تا 10:00,,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55002,فیزیک مکانیک (پیش نیاز دانشگاهی),نظري,2,0,1021,,يكشنبه از 09:15 تا 11:00,میترا زارع,,5,,1404/10/18 از 10:00 تا 12:00,مهارتی -302,کارداني ناپیوسته,حضوري,ارائه در سطح دانشکده,,گروه آموزشي صنايع(7116338),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
